15	0.0029902142431430566
4037	0.0027217877481473703
2625	0.0020999905134559426
6634	0.002079849511902907
2398	0.0018873830086415097
7553	0.0017388969240653928
1297	0.0015488711273253465
1211	0.0014623770316883064
737	0.0014240124048095011
4191	0.0014132233316489049
2328	0.0014122154802257815
2237	0.0014000387017364078
4335	0.0013947897932203134
5254	0.0013877823289223943
28	0.0013664470066033763
3334	0.0013596260764649761
3089	0.0013548388135658368
762	0.0013247971196745387
2066	0.001311603925533795
3352	0.0012774775984113133
5412	0.0012647181466504977
2470	0.0012606466185399211
7632	0.0012148268568510218
6832	0.0012135213893848201
4310	0.0012007425308317385
5404	0.0011952873467652601
1031	0.0011750461118817048
7092	0.0011686711113235966
271	0.0011223104535024674
5484	0.0011139884201374077
1186	0.0011103098468749008
7620	0.0011089230367312256
6946	0.001105047265078683
2565	0.0011026057647785957
4875	0.0011020952409799803
2535	0.001099053329898203
2958	0.0010574162389337272
1549	0.001043809573492996
3498	0.001023923820893894
1385	0.0010191608113345857
3456	0.0010187400366170674
825	0.001015462308379691
3459	0.0010126827947294897
2654	0.0010064570518158874
5079	0.0009956263887651398
56	0.0009919479026174625
214	0.0009821596853335846
4735	0.0009727237102440945
993	0.0009701521038423741
4712	0.0009602708426956832
5233	0.0009588018614292716
3084	0.000952772855446507
922	0.0009340084496557822
665	0.0009306082513989751
6774	0.0008974130651780057
5423	0.0008909150393124992
5210	0.0008846498422101588
5123	0.0008666980469174982
282	0.0008661194080885734
8042	0.0008579685258694578
4666	0.0008566180403499057
2657	0.0008562072387638227
2134	0.0008517356386107579
4828	0.0008459370656291788
6914	0.0008356483214016912
3897	0.0008337334883334807
8293	0.0008309220167944135
1026	0.000827075481185405
5200	0.000826346896151023
1633	0.0008170486604187932
2576	0.0008156432635088105
55	0.0008152470354587923
3238	0.0008128774126950839
4600	0.0007790344340774262
3568	0.0007752250183525965
3537	0.0007731091952914192
4400	0.000770770685703026
2323	0.000764616005412088
1453	0.0007579394032695151
5022	0.0007555451231007058
4981	0.0007509516133581076
4536	0.0007502256640387208
299	0.0007416284960048292
2651	0.0007344349421268369
8163	0.0007240706850075533
3898	0.0007230954693625173
3117	0.0007170683344652136
2485	0.0007168665704591844
3562	0.0007156257236062218
5543	0.0007130712216640943
4983	0.0007120745297138731
1842	0.0007071513671180755
4261	0.0007071300110996839
3443	0.0007049940912015556
3976	0.0007046824425499005
1754	0.0007025596912309236
2210	0.0007024225045879417
6006	0.0007007215104174592
2871	0.0006911989951174808
2746	0.0006896920605362891
