4037	0.0019237987183846682
15	0.001536585994205289
6634	0.001497748563884809
2625	0.001371143154479669
2398	0.0010892775149656333
2470	0.0010538409606232482
2237	0.0010425061986382332
4191	0.000946977794350123
7553	0.0009060056615790003
5254	0.0008978088358836496
2328	0.0008515255394200441
1186	0.0008499696089230637
1297	0.0008125169134606669
4335	0.0008087262144917403
7620	0.0008067711493307262
5412	0.0008012740951212923
7632	0.0007966084815585136
4875	0.0007824407973384381
6946	0.0007551365235074708
3352	0.0007449194814575858
6832	0.0007383331660293646
2654	0.0007378314696044057
762	0.0007274608868658973
737	0.0007264120365208328
2066	0.0007164174007086591
8293	0.0007120783815796497
3089	0.0007107017008193162
28	0.0007051894142541716
2535	0.00069575001953666
3334	0.0006918906160526242
214	0.0006896171917908235
665	0.0006860883021349558
4735	0.0006761242557769152
6774	0.0006743222129155361
7092	0.0006687853501505225
2565	0.0006477194600909819
5484	0.0006443132193209856
8042	0.0006166631652661952
4310	0.0006104806265742871
5423	0.0005919521861669618
1211	0.0005919333502486594
3456	0.0005916356394078551
2657	0.0005700575792781628
5404	0.0005695409401072544
5233	0.0005686346783088898
4712	0.0005603271195056833
271	0.0005538006648476802
4828	0.0005430968087641605
5079	0.0005424869320418006
4261	0.000536887754579412
5210	0.0005346057870845061
8163	0.0005274933247178498
6914	0.0005263454964231493
3459	0.0005250124351736541
2285	0.0005184762267610484
1549	0.0005184119939249369
1842	0.0005157723840629011
4666	0.0005060612394319229
993	0.0005011830001193774
3084	0.0004941821604926271
3562	0.0004919736264762062
1026	0.0004897548988562638
5123	0.00048641477301470797
2958	0.00048393022148321435
3537	0.0004778249034651051
3117	0.00047761399329758985
2576	0.00047604177529729323
2643	0.00046817799246554406
922	0.00046351986526995515
5022	0.0004626364839275481
299	0.00046101796535300736
1855	0.0004599371511554032
3897	0.0004589260268062826
2651	0.0004587879145030522
4110	0.0004578533220861581
282	0.0004488096952109793
4600	0.000446989175994069
1031	0.0004464686447362474
4687	0.0004461564961810189
7699	0.00044485152654042315
4536	0.00044450209283594026
2871	0.0004442995865924156
2746	0.000444223575209002
3443	0.00044374816825109485
3755	0.00044319052729864
1385	0.0004423707263602353
3568	0.0004391575499310842
5459	0.00043828638873481633
5543	0.00043807263510135005
4400	0.0004355982570545877
2485	0.0004299065096086421
1633	0.00042472132133621434
7890	0.00042349688996288484
3976	0.0004229780362950968
4256	0.00042240687652822566
1726	0.0004160450461951703
3238	0.00041366982374591195
2323	0.00041203276346559305
6784	0.00041009155606159923
3034	0.00040879532855093493
