4037	0.008128604164642304
2470	0.00519206563134422
15	0.004965607342338515
2237	0.004829300231555636
1186	0.004215153601661285
2625	0.003668639811444487
665	0.003389156795654001
6774	0.0031410136633423374
8293	0.002974570113833821
2654	0.0029640264741443247
4191	0.0029079732495688173
2285	0.002854023578181956
5254	0.0028309343540443184
214	0.002805584243325008
6634	0.0027089652781329544
2328	0.0026048615274026363
4875	0.002562091986741275
28	0.002550236479548206
2398	0.0024582969372818966
4261	0.002349315856371263
7620	0.002261475461782649
2535	0.0020946540558486873
3352	0.001973320033629751
1842	0.0019645879071013704
1297	0.0018813668069942084
762	0.0018775384254649961
1855	0.0018596747228058618
2643	0.0018364893315668664
2565	0.0018064071952783583
3334	0.0018063277757080875
4335	0.0017965519501430883
5484	0.0017943707358997615
7553	0.0017546483980965144
4247	0.0017009720426983846
271	0.0016999774287351696
4735	0.001673786396119166
2657	0.0016391795306368753
5210	0.0016370388021887262
299	0.001606554269774983
7131	0.0015699349583380864
7092	0.001524599634569711
6327	0.0015052443296608476
1080	0.0014983400052711265
1026	0.0014911968135657037
282	0.0014824168694698068
6832	0.0014821153807321925
737	0.0014801148741065303
922	0.001474612705723649
4600	0.0014679906710857258
407	0.0014580984545972588
4666	0.0014558681586516705
55	0.0014323567519734853
3089	0.0014251497507149606
4110	0.0013839801014106242
3755	0.00137657339038812
7632	0.0013632249593878972
7478	0.001351064094494978
2576	0.0013489584095851357
6914	0.0013482995493238335
2871	0.0013317348153931187
5543	0.00132960523357085
5412	0.0013205452743235673
3537	0.0013198252457128183
3192	0.0013172305747443938
86	0.001295232300399333
8178	0.0012828661433175418
3562	0.0012815878853998184
4687	0.001266855695876416
5963	0.0012633593707324605
5022	0.0012566515659528648
1717	0.0012395395570838216
5079	0.0012374618681863499
5423	0.001230969061642848
2066	0.001229092557316842
5288	0.001216634601216827
7021	0.0012139007828719296
4099	0.0012109081391469805
4310	0.001200759117315386
6156	0.0012003759499584368
5179	0.0011972835593453259
5459	0.0011919608107888182
1211	0.0011855604618942518
3117	0.0011765561873903685
2651	0.001174640460829017
6458	0.001165170130638751
4201	0.0011591906260165984
3443	0.0011489337184340362
4041	0.0011474711308661419
6560	0.001145298945830959
1385	0.0011398653416681414
3459	0.001133258692457775
7890	0.0011231659773076417
95	0.001120580715141923
1193	0.0011185748922380098
6784	0.0011126992619885526
993	0.0011100719846529065
3456	0.0011091269892791278
3586	0.0011062296530681387
4828	0.0010992296553690385
5233	0.0010925354514288745
